ISBN,avg_rating,num_ratings
0006746039,7.0,1
0006746047,7.0,1
0006746187,7.0,1
0006746624,6.0,1
0006746679,8.5,2
0006747000,7.0,1
0006748147,5.0,1
0006749291,6.0,1
0006749585,6.0,1
0006750133,9.0,1
0006750222,8.0,1
0006751180,8.0,1
0006751504,8.5,2
0006751687,7.0,1
0006753426,10.0,1
0006753973,8.0,1
000675399X,7.0,1
0006754023,7.5,4
0006754155,7.0,1
0006754171,7.0,1
0006754279,9.0,1
0006754783,6.0,1
0006754821,9.0,1
000675483X,7.0,1
0006754864,7.0,1
0006755186,8.2,5
0006755194,10.0,1
0006755232,5.0,1
0006755291,7.0,2
0006755305,8.0,1
0006755321,7.0,1
000684512X,6.0,1
0006860524,8.0,1
0006863213,9.0,1
0006863701,8.0,1
0006907423,5.0,1
0006908896,9.0,1
0006911560,10.0,1
0006912133,7.0,1
0006913822,7.0,1
0006915558,7.0,1
0006915612,8.0,1
0006915647,10.0,1
0006915728,7.0,1
0006922007,8.0,1
0006922627,9.0,1
0006923135,10.0,1
000692347X,10.0,1
0006924034,7.0,1
0006925979,6.0,1
0006925995,8.0,1
0006926495,9.0,1
0006928323,8.0,1
0006930336,8.0,1
0006930778,5.0,1
0006931820,6.333333333333333,3
0006932126,7.0,1
0006935192,8.0,1
0006940889,7.0,1
0006942369,7.0,1
0006944035,10.0,1
0007072737,10.0,1
00070854,8.0,2
0007100108,9.0,1
0007100167,10.0,1
0007100191,7.0,1
0007100221,6.5,2
0007100337,7.0,1
0007100434,8.0,1
000710068X,8.25,4
000710068X0,5.0,1
0007100922,6.0,4
0007100930,7.0,1
0007100957,2.0,1
0007100973,10.0,1
0007101260,8.0,1
0007101694,6.0,1
0007101953,7.0,1
0007102216,7.5,2
0007102763,6.0,1
0007102887,6.0,1
000710331X,10.0,1
0007103344,8.0,1
0007103352,10.0,1
0007103360,10.0,1
0007103468,7.0,1
0007103867,6.0,2
0007103921,8.0,1
0007104510,5.0,1
0007104820,6.0,1
000710488X,8.0,1
0007105150,9.0,2
0007105320,8.0,1
000710555X,5.0,1
0007105665,6.333333333333333,3
0007105797,7.0,2
0007105940,7.0,1
0007106130,9.5,2
0007106335,9.0,1
0007106572,6.0,3
000710698X,10.0,1
0007107110,7.0,1
0007107218,8.0,1
0007107838,8.25,4
0007107900,9.0,2
0007108265,6.2,10
0007108273,7.454545454545454,11
0007108389,5.0,1
0007109075,6.0,1
000710913X,6.0,2
0007109261,8.0,1
0007109490,8.0,2
000710989X,6.0,1
0007110200,6.0,1
0007110219,9.0,1
0007110227,9.0,1
0007110456,4.0,1
0007110472,6.0,1
0007110928,7.703703703703703,27
0007111819,7.0,1
0007112270,6.0,1
0007113315,7.0,1
0007113323,10.0,1
0007113463,10.0,1
000711365X,10.0,1
0007113668,10.0,1
0007113722,4.0,1
0007114249,7.0,1
0007114648,7.5,2
0007114788,8.0,1
0007114818,8.0,1
0007114877,9.5,2
0007115784,5.0,1
0007116241,8.0,1
0007116497,10.0,1
0007116993,9.0,2
0007117221,5.0,1
000711737X,10.0,1
0007117507,5.0,1
0007117892,9.0,1
0007118147,4.0,1
0007118252,9.0,2
0007118465,5.0,1
0007118546,8.0,1
0007118619,6.0,2
0007118627,7.25,4
0007118643,7.0,1
0007118910,9.0,1
0007119054,3.0,1
0007119070,10.0,1
0007119232,5.0,1
0007119275,7.0,1
0007119666,9.0,1
0007119763,8.0,1
0007119860,7.25,4
0007119879,7.0,1
0007119887,7.0,1
0007120214,8.0,1
000712032X,9.5,2
0007120664,6.0,1
0007120680,4.0,1
000712080X,5.0,1
0007121253,7.0,1
000712127,7.0,1
0007121326,7.0,1
0007122039,7.0,8
0007122160,7.0,1
0007122179,9.0,1
0007122217,5.0,1
0007122861,9.0,1
0007122918,9.0,1
0007122977,8.0,1
0007123140,7.0,1
0007123280,10.0,1
0007123469,9.0,2
0007123760,5.0,1
0007123779,5.0,1
0007123787,5.0,1
0007123809,10.0,1
0007123817,9.166666666666666,6
0007123825,10.0,1
0007123833,9.25,4
0007124007,10.0,1
0007124503,4.0,1
000712614X,8.0,2
0007126468,8.0,1
0007126867,5.0,1
0007126972,7.0,1
0007127162,6.5,2
000712728,8.0,1
0007127677,9.0,1
0007127685,8.0,1
0007127758,10.0,1
0007127863,8.0,1
0007127898,8.0,1
0007127936,10.0,1
0007127960,8.0,1
0007128541,9.0,1
000712855X,9.0,2
0007128568,7.5,2
0007128576,8.5,2
0007128649,9.0,1
0007128665,5.8,5
0007128959,6.0,1
0007128983,6.0,1
000712970X,10.0,1
0007129718,9.0,1
0007129726,9.0,2
0007130058,7.0,1
0007130317,1.0,1
0007130732,6.0,1
0007130767,3.0,1
0007131275,7.0,1
0007131453,7.0,1
0007132867,9.0,1
0007133235,9.0,1
0007133340,7.0,1
0007133359,6.0,1
000713360X,7.0,1
0007133618,9.0,1
0007134290,9.0,1
0007134495,7.0,1
0007135718,5.0,1
0007136900,6.5,2
0007136919,8.0,1
0007137427,8.0,1
000713746X,6.0,1
0007137508,8.0,1
0007137648,7.0,1
0007137699,6.5,6
0007138490,9.0,1
0007139004,3.0,1
0007139411,4.5,2
0007139845,10.0,1
0007139918,9.0,1
0007140673,5.0,1
0007140676,8.0,3
0007140800,5.0,1
0007141076,7.5,8
0007141076(HC,7.0,1
0007141084,8.0,2
0007141858,7.333333333333333,3
0007141866,7.0,1
0007142455,5.0,1
0007142528,7.5,2
0007142943,9.0,1
0007143117,9.0,1
000714346X,8.5,2
0007143907,6.0,1
0007143923,7.0,1
000714415,4.5,2
0007144172,8.0,1
0007144326,7.0,1
0007144350,10.0,2
0007144873,9.0,1
0007145101,9.0,1
000714590X,9.0,1
0007146353,10.0,1
000714637X,5.333333333333333,3
0007146426,9.0,1
0007146442,5.0,1
0007148399,8.0,1
0007149034,9.0,1
0007149123,8.0,1
0007149212,6.0,1
0007149220,9.0,5
0007149239,9.0,1
0007149247,10.0,1
0007149492,8.0,1
0007149603,7.0,1
00071506,10.0,1
000715111X,10.0,1
0007151411,9.5,2
0007151438,7.5,2
0007151527,7.5,2
0007153694,10.0,1
0007154046,6.0,1
0007154534,8.0,1
0007154607,7.5,2
0007154615,7.357142857142857,14
0007154836,8.0,1
0007155093,9.0,1
0007155115,8.0,1
0007155182,9.0,1
0007156022,8.5,2
0007156103,5.833333333333333,6
0007156111,5.0,1
000715786X,6.75,4
0007158033,8.5,4
0007158130,9.0,1
0007158750,5.0,2
000716002X,8.0,2
0007160585,8.0,1
000716131X,8.0,1
0007161484,10.0,1
000716226X,5.7,10
0007162332,7.5,2
0007163541,7.666666666666667,3
0007164076,7.0,1
0007165005,8.0,1
0007165498,7.0,1
0007166036,10.0,1
0007166311,8.0,1
000716971X,10.0,1
0007170866,6.454545454545454,11
0007172281,8.0,2
0007172826,6.5,2
0007173946,7.0,1
0007174578,4.0,1
0007176023,5.0,1
0007178484,7.0,1
0007178611,6.0,1
0007179634,7.0,1
0007181566,4.0,2
000718302X,6.0,1
0007612591,9.0,1
0007616996,9.0,1
0007627270,9.0,1
0007630212,5.0,1
0007634927,5.0,1
0007637675,9.0,1
0007637683,10.0,1
0007637691,10.0,1
0007637705,8.0,1
0007639554,10.0,1
000764065X,9.0,1
0007643934,7.0,1
0007651864,6.0,1
0007652003,4.0,1
0007659547,8.0,2
0007661525,6.0,2
0007664176,9.0,1
0007680376,6.0,1
0007683022,10.0,1
0009391680,8.0,1
00094536,6.0,1
00099179145,6.0,1
00099551101,7.0,1
00108191,9.0,1
001094640,5.0,1
0012828275,9.0,1
00140044108,8.0,1
00140459,7.0,1
00141481,6.666666666666667,3
00161000175,8.0,1
00163329,10.0,1
00166124,8.0,1
00170415,10.0,1
00172932,8.0,1
00176628,8.0,1
001857479,5.0,1
001864446,7.0,1
00192813323,7.0,1
001942303250,7.0,1
00196048,7.0,1
0020009607,7.0,1
0020016700,7.0,1
0020029101,6.0,1
0020080956,5.0,1
002008823X,8.0,1
0020088248,7.5,2
0020093616,8.0,1
0020098014,10.0,1
0020102011,5.0,1
002010202X,5.0,1
0020103514,8.0,1
0020103700,5.5,2
002011690X,10.0,2
0020122500,6.0,1
0020125305,6.75,8
0020125607,7.4,5
002013021X,6.0,1
0020130902,7.0,1
0020133405,8.0,1
0020136609,6.0,1
0020136803,6.666666666666667,3
0020136900,5.0,1
0020139713,7.5,2
0020147953,10.0,1
0020150806,7.0,1
0020154402,8.0,1
0020155506,10.0,1
0020160909,5.0,1
0020160917,5.0,1
0020160925,5.0,1
0020178506,5.0,1
0020178557,6.0,1
0020182104,10.0,1
0020185502,7.0,1
0020188706,7.0,1
0020195508,10.0,1
0020197802,10.0,1
0020198507,4.0,1
0020198809,8.0,1
0020198817,7.933333333333334,15
0020198825,5.0,1
0020198841,8.0,1
0020198906,7.235294117647059,17
0020199031,6.0,1
0020199201,5.5,2
0020199309,9.0,2
0020199406,5.0,1
0020199600,8.416666666666666,24
0020199708,6.5,2
0020199805,8.0,1
0020199856,8.333333333333334,3
0020209851,10.0,1
002021782X,8.0,1
0020223412,9.0,1
0020223722,8.333333333333334,3
0020225601,7.0,2
0020228732,8.0,1
0020236107,7.0,1
0020238207,8.0,2
0020238401,5.0,1
0020248717,8.5,2
002025900X,7.0,1
0020259018,7.0,1
0020259115,7.0,1
0020259301,7.0,1
0020259409,7.333333333333333,3
0020259700,7.0,1
0020259913,7.0,1
0020264763,9.6,5
0020264771,7.0,1
002026478X,7.615384615384615,13
0020264801,9.0,5
0020264852,8.0,1
0020280505,8.0,3
002028361X,10.0,1
0020283717,5.0,1
0020291604,5.0,1
0020295456,4.0,1
0020295804,6.0,1
0020296703,9.0,1
0020296800,10.0,1
0020298625,6.5,2
0020298919,8.0,1
0020299605,10.0,1
0020303750,8.0,2
0020306652,7.714285714285714,7
0020310404,6.0,1
0020310501,10.0,1
0020311605,9.0,1
002031275X,9.0,1
0020315902,10.0,1
0020315910,7.0,1
0020322208,10.0,1
0020332009,8.0,1
0020332858,8.0,1
002034080X,7.0,1
002035620X,8.0,1
002036041X,9.0,2
0020360487,10.0,1
0020360754,7.375,8
0020363702,8.0,1
002037500X,7.0,1
0020381301,7.0,1
002038260X,9.0,1
0020383142,9.333333333333334,3
002040400X,7.8,5
0020404417,9.0,1
0020404808,8.0,1
0020407009,10.0,1
0020407114,3.0,1
0020409206,6.0,1
0020412304,4.0,1
0020412401,8.0,1
0020413904,6.0,2
0020415133,8.0,2
0020418205,9.0,1
0020418604,8.0,2
0020418809,9.333333333333334,9
0020419201,5.0,1
0020419805,8.0,1
0020420307,7.0,1
0020421303,6.0,1
0020421907,8.75,4
0020426402,5.0,1
0020426801,6.0,1
0020427018,8.0,1
0020427107,8.333333333333334,3
0020427115,7.6,5
0020427751,5.0,1
0020427859,7.545454545454546,11
0020429819,10.0,1
0020430507,10.0,1
0020430701,10.0,1
0020434804,9.0,1
0020434901,6.5,2
0020435207,8.5,2
0020441401,7.0,1
0020441916,7.0,1
0020442009,8.583333333333334,12
0020442106,8.5,8
0020442203,8.724137931034482,29
0020442300,8.636363636363637,11
0020442408,8.1,10
0020442505,7.875,8
0020442602,8.76923076923077,13
0020442807,9.0,4
0020444206,8.0,1
0020444400,9.0,1
0020444451,10.0,1
0020444648,7.0,1
0020446500,8.285714285714286,7
0020446519,5.0,1
0020448803,10.0,1
0020449313,8.857142857142858,7
0020452705,9.0,2
0020474105,7.0,1
002047430X,7.5,2
0020486200,10.0,1
0020505673,6.0,2
0020517505,5.0,1
0020518307,8.666666666666666,3
0020518501,8.11111111111111,9
0020518609,7.857142857142857,7
0020518706,8.6,10
0020518803,5.666666666666667,3
0020518900,9.0,2
0020519001,6.833333333333333,12
0020519109,6.666666666666667,3
0020519605,8.0,2
0020532105,9.181818181818182,11
0020545304,7.0,3
0020545401,8.0,1
0020545509,7.5,4
002054555X,7.0,2
002054720X,10.0,1
0020548907,7.0,1
0020552009,7.0,1
0020583516,6.0,3
0020598904,8.0,1
0020620497,5.0,1
0020631502,8.0,1
0020633505,6.8,5
0020641400,4.0,2
0020648200,9.0,1
0020655207,8.0,1
0020698445,9.0,1
0020698461,7.5,2
0020700105,8.0,4
0020700202,5.0,1
002070190X,9.0,1
0020715609,5.0,1
0020720203,9.0,1
002076250X,7.0,1
0020768702,8.0,1
0020777108,5.0,1
0020778201,5.5,2
0020780605,8.0,1
002079262X,6.0,1
0020793103,5.0,1
0020794149,7.0,1
0020794207,10.0,1
0020795904,9.0,1
0020804016,5.0,1
002081030X,5.0,1
0020810903,5.0,1
0020811608,8.0,1
0020811853,7.2,5
0020812108,8.0,1
0020819706,10.0,1
0020820445,8.0,1
0020820852,7.0,1
0020821255,5.0,1
0020838506,10.0,1
0020849400,7.0,1
0020852010,6.5,2
0020864906,6.0,1
0020867409,7.25,4
0020868308,9.625,8
0020868707,10.0,2
0020868804,8.0,3
0020868901,8.666666666666666,3
0020869002,7.5,2
002086910X,8.333333333333334,3
0020869207,8.5,2
0020869401,7.333333333333333,3
0020869509,6.666666666666667,3
0020869606,7.5,2
0020885709,10.0,1
002089130X,9.0,4
0020891415,10.0,1
0020891431,8.0,1
0020931808,7.0,1
0020960808,10.0,1
0020961502,10.0,2
0020967802,7.0,1
002097292X,9.0,1
0021441022,6.0,1
0021627043,10.0,1
0021795584,8.0,1
0021855900,7.0,1
0021923604,6.0,1
00225623,7.0,1
0022749020,8.0,1
00228999,7.0,1
0023018909,7.0,1
0023060956,7.0,1
0023061316,10.0,1
0023062517,5.0,1
0023116013,7.0,1
0023153105,6.0,1
002322410X,8.0,1
0023237309,9.0,1
0023248807,5.0,1
002325291X,6.0,1
0023285192,8.0,1
0023376627,5.0,1
0023381205,5.0,2
0023385022,5.0,1
0023401354,5.0,1
0023454741,8.0,1
002346450X,8.0,1
0023470801,5.0,1
0023564105,5.0,1
0023582901,10.0,1
0023602406,8.0,1
0023635703,8.0,1
002363880X,8.0,1
0023672609,5.0,1
0023720808,6.0,1
0023728213,9.0,1
0023795808,10.0,1
0023796219,10.0,1
0023860103,5.0,1
0023884401,9.0,1
0023885815,8.0,1
0023886854,8.0,1
0023895306,5.0,1
0023933410,8.0,1
002397808,9.0,1
00240036,8.0,1
0024040908,7.0,1
002404380X,8.0,1
0024045411,5.0,1
0024080918,7.0,1
0024096229,10.0,1
0024096903,5.0,1
0024103411,7.0,1
0024103659,10.0,1
002411510X,7.25,8
002411510x,7.0,1
0024115118,9.0,1
0024181900,9.5,2
0024182001,9.0,7
0024182206,8.0,1
0024206202,10.0,1
002421132X,7.0,1
0024248606,7.0,1
0024278254,10.0,1
00242896,7.0,1
0024316903,9.0,1
0024706000,8.0,1
00247825,5.0,1
0024967602,7.0,1
002496770X,5.0,1
0024971901,8.0,1
0025003305,8.0,1
0025045407,10.0,1
0025063707,4.0,1
0025074857,9.0,1
0025134701,5.0,1
0025152009,8.5,2
0025173251,3.0,1
0025174606,7.0,1
002517990X,6.0,1
0025180207,8.0,1
0025180401,10.0,1
0025196359,7.6,5
0025211609,9.0,1
0025225804,5.0,1
0025226207,10.0,1
0025294458,10.0,1
0025354817,7.0,1
0025363107,10.0,1
0025372300,4.5,2
0025386700,5.0,1
0025424009,8.0,1
002542730X,7.805194805194805,77
0025430807,10.0,1
0025434454,10.0,1
0025439456,7.666666666666667,3
0025439472,9.0,2
002544395X,5.0,1
0025444506,7.0,1
0025465805,7.0,1
0025473905,6.0,1
0025474804,8.0,1
0025518518,4.0,1
002553730X,6.0,1
0025597736,8.0,1
0025606115,8.0,1
0025631403,9.0,2
0025706101,7.0,1
0025729853,8.0,1
00258269,7.0,1
0025845403,5.0,1
0025876007,9.0,1
0025882708,3.0,1
002588591X,6.0,1
0025953621,8.0,1
0025977601,3.0,1
0025992910,8.0,1
0025994611,10.0,1
0026024306,7.0,1
0026035316,5.0,1
0026045702,10.0,1
0026071207,5.0,1
0026071509,5.0,1
0026100800,7.0,1
0026125803,10.0,1
0026128101,8.0,1
0026166208,8.0,1
0026205408,9.0,1
0026217457,8.0,4
0026258102,5.0,1
0026284707,7.5,2
0026284901,7.0,1
0026301253,7.5,2
0026305909,8.0,1
0026329859,10.0,1
00263756,5.0,1
0026638959,1.0,1
0026851555,5.0,1
0026887533,5.0,1
0026888130,8.0,1
0026890380,9.666666666666666,3
0026890712,5.0,1
0026892219,7.0,1
0026893304,5.0,1
0027000303,8.0,1
0027077551,5.0,1
0027109917,5.0,1
0027110206,9.0,1
0027110400,5.0,1
0027110559,5.0,1
002711080X,5.0,1
0027110907,6.0,1
0027111008,7.0,2
0027118401,7.5,2
0027136701,5.0,1
0027136809,5.0,1
0027147509,5.0,1
0027153800,6.5,2
0027183505,9.0,1
0027185605,1.0,1
0027197107,10.0,1
0027327507,8.0,1
0027345459,7.0,1
0027354318,5.0,1
0027357813,8.0,1
0027359409,8.0,1
00273755,7.0,1
0027382001,8.0,1
0027426432,9.0,1
0027426459,7.0,1
0027434850,7.0,1
0027436292,10.0,2
0027437906,5.0,1
0027439003,8.0,1
0027439607,5.0,1
0027493954,7.0,1
0027582000,10.0,2
0027583600,8.0,1
0027594556,6.0,1
0027613658,8.0,1
0027614204,9.0,1
0027617319,6.0,2
0027627403,9.0,1
0027657108,8.5,2
0027701301,9.25,4
0027747417,6.0,1
0027751708,9.0,1
0027757315,5.0,1
0027778800,8.0,1
0027824500,7.0,1
0027826902,9.0,1
0027859002,8.0,1
0027887901,5.0,1
0027888304,10.0,1
0027888355,10.0,1
0027888452,7.0,1
0027912906,5.0,1
0027916405,10.0,1
0028025008,10.0,1
0028028821,4.0,1
0028049217,5.0,1
0028055896,10.0,1
002817965X,8.0,1
002817982,9.0,1
0028181484,10.0,1
0028277775,10.0,1
0028471407,10.0,1
0028600266,8.0,1
002860069X,8.0,1
0028603702,7.0,1
0028603869,8.25,4
0028603885,7.0,1
0028603923,5.0,3
0028603958,8.666666666666666,6
0028604032,8.0,5
0028604067,8.0,1
0028604105,6.5,2
0028604199,7.909090909090909,33
0028604202,8.294117647058824,17
0028604385,8.0,1
002860444X,6.0,1
0028604458,8.0,3
0028604563,7.0,1
0028604695,7.0,1
0028604792,10.0,1
002860489X,9.0,1
0028604954,8.0,2
0028604997,7.0,1
0028606353,5.0,1
0028606612,5.0,1
0028607163,10.0,1
0028608127,9.0,1
0028608364,9.0,1
0028608437,7.0,1
0028608763,10.0,1
0028608828,3.0,1
0028609166,6.0,1
002860928X,7.0,1
0028609867,9.0,1
0028610083,7.0,1
0028610105,9.0,4
0028610407,10.0,1
0028610415,6.0,2
0028610520,7.0,1
0028610741,8.0,1
0028610873,7.5,2
0028610903,9.0,1
0028610989,9.333333333333334,3
0028611128,7.0,1
0028611438,10.0,1
0028612574,9.0,1
0028612671,8.0,1
0028612744,7.0,1
0028612787,8.0,2
0028612922,9.0,1
0028613228,7.25,4
0028613406,8.0,1
002861416X,9.0,1
0028614186,10.0,1
0028614216,8.0,1
0028614275,6.0,1
0028614488,10.0,1
0028614496,7.0,1
0028614518,8.0,2
0028615042,4.0,1
0028615077,7.0,1
0028615689,9.0,1
0028615883,10.0,1
0028615972,10.0,1
0028615999,5.0,1
0028616340,10.0,1
0028616367,4.0,1
0028616375,7.0,1
0028616464,4.0,1
002861673,10.0,1
0028617274,7.5,2
0028617347,8.0,1
0028617363,7.333333333333333,3
0028617452,5.0,2
0028617525,7.0,1
0028618734,8.0,1
0028618874,10.0,1
0028618904,7.0,1
0028619463,8.0,1
0028619471,7.0,2
0028619498,7.0,1
0028619552,7.0,1
0028619633,8.0,1
002861979X,8.0,1
0028620089,10.0,1
0028620283,8.5,2
0028620372,9.0,1
0028620585,9.0,1
0028621107,5.0,1
0028621131,7.5,2
0028621239,7.75,4
0028621395,7.0,1
0028621565,7.0,1
0028621573,7.0,1
0028621697,9.5,2
0028621905,10.0,1
0028622049,9.0,1
0028622170,8.0,1
0028622189,5.0,1
002862226X,8.0,1
0028622480,8.5,2
0028622715,8.0,1
002862288X,8.0,1
0028622987,8.0,1
0028623002,5.0,1
0028623029,7.0,1
0028623460,8.0,1
0028623908,9.0,1
0028624114,5.0,1
0028624491,5.0,2
0028624610,5.0,1
0028625099,8.0,1
0028625218,7.5,2
0028625757,8.333333333333334,3
002862615X,10.0,1
0028626354,8.0,1
0028626923,10.0,1
0028627024,5.0,1
0028627121,10.0,1
0028627377,9.0,1
0028627393,8.0,1
0028627717,10.0,1
002862825X,6.0,1
0028628594,8.0,1
002862869,9.0,1
0028629019,8.0,1
0028629043,8.5,2
0028629051,7.0,1
0028629078,5.0,1
0028629094,8.0,1
0028629299,8.0,1
0028629396,7.0,1
0028629558,8.0,1
0028630092,7.5,2
0028630106,6.0,1
002863022X,7.0,1
0028630343,7.0,1
0028630394,8.0,1
0028630424,7.0,1
0028630912,5.0,1
0028631064,3.0,1
0028631188,7.5,2
0028631390,9.0,1
0028631412,10.0,1
0028631633,5.0,1
002863165X,8.0,1
0028631692,7.0,2
0028631757,9.0,1
0028631870,7.0,1
0028631919,8.0,1
002863196X,10.0,1
0028632028,10.0,1
0028632311,7.0,1
0028632613,9.0,1
0028632672,8.0,1
0028632753,2.0,1
0028633121,5.0,1
0028633504,8.0,1
0028633792,10.0,1
0028634209,5.0,1
0028634500,8.0,1
0028634691,10.0,1
0028634764,8.0,1
0028634926,1.0,1
0028635868,8.0,2
0028635949,7.0,1
0028636279,7.0,1
0028636392,5.0,1
0028636406,5.0,1
002863649X,10.0,1
0028636589,8.0,2
0028636619,8.0,1
0028636651,8.0,1
0028637011,6.0,1
0028637283,9.0,1
0028637763,8.0,1
0028637798,10.0,1
002863814X,9.0,1
0028638360,4.0,1
0028638395,10.0,1
0028638522,5.0,1
0028638670,5.0,2
0028639227,10.0,1
0028639367,5.0,1
0028639456,8.333333333333334,3
0028639588,7.0,1
0028639693,7.5,2
002863974X,10.0,1
0028639766,10.0,1
0028639820,10.0,1
0028639960,8.0,1
0028640020,8.0,1
0028640055,7.0,2
0028640071,9.0,1
0028641671,8.0,1
0028641701,9.666666666666666,3
002864171X,5.0,1
0028641736,9.0,1
0028642082,5.5,2
0028642244,5.0,1
0028642260,6.0,1
0028642333,7.0,1
0028642422,7.0,1
0028642600,4.0,1
0028642635,9.0,1
0028642651,2.0,1
0028643186,5.0,1
0028643275,7.0,1
0028643380,9.0,2
0028643518,7.0,1
0028644557,10.0,1
0028644670,10.0,1
0028645243,4.0,1
0028646851,7.5,2
002864896X,8.0,1
0028650875,5.0,1
0028653343,8.0,1
0028702506,8.0,1
0028702514,7.0,1
0028704711,8.0,1
0028713303,10.0,1
0028740025,9.0,1
0028740106,8.0,1
0028740173,8.0,1
00287698,3.0,1
0028810384,5.0,1
0028981294,7.0,1
002898238X,5.0,1
0028982428,5.0,1
0029021006,10.0,1
0029021901,10.0,1
0029023807,9.0,1
0029059801,7.0,1
0029064414,5.0,1
0029066824,8.0,1
0029066832,7.0,1
002907052X,8.0,2
0029079705,7.0,1
0029081009,8.0,1
0029087104,8.0,1
0029095026,9.0,1
0029106958,4.0,1
0029126800,5.0,1
0029141001,7.0,1
0029146739,9.5,2
0029160030,8.5,2
0029166764,10.0,1
0029177766,7.0,1
0029187109,6.0,1
0029190959,8.5,2
0029197821,8.0,1
0029227909,10.0,1
0029234905,6.0,1
0029250617,8.0,1
0029256208,6.0,1
0029298652,7.5,2
002930380X,7.0,1
0029316006,8.0,1
0029327113,7.0,1
0029339405,9.0,1
0029344301,10.0,1
0029345707,10.0,1
002934770X,10.0,1
0029353017,8.0,1
0029356032,8.0,1
0029356504,8.0,1
002954081X,7.0,1
0029638607,10.0,1
0029639905,7.0,1
0029640407,7.0,1
0029690803,8.0,1
0029692407,6.0,1
0029693306,6.0,1
0030000726,8.5,2
0030000831,8.0,3
0030000920,6.0,1
0030002060,7.0,1
0030003474,10.0,1
0030007135,2.0,1
0030009995,8.0,1
003001512X,9.0,1
0030018897,8.0,4
0030020786,7.0,1
0030031842,8.5,2
0030035627,5.0,1
003003678x,7.0,1
0030036798,5.0,1
003004068X,8.0,1
0030045592,9.0,1
0030045622,5.0,1
0030045894,7.0,2
003005608X,7.0,1
0030056144,6.0,1
0030056276,8.0,1
0030056292,7.0,1
0030061091,10.0,1
0030069564,4.0,1
0030069580,8.0,1
0030073189,10.0,1
0030073227,10.0,1
0030074312,8.0,1
0030075211,7.0,1
0030080037,5.0,1
0030085373,8.75,4
003008539X,10.0,1
003008685X,8.0,1
0030095344,7.0,1
0030096189,10.0,1
0030096502,8.0,1
0030102006,6.0,1
0030107210,10.0,1
0030107318,9.0,1
0030115078,5.0,1
0030118514,1.0,1
0030119197,9.5,2
0030119502,9.0,1
0030119537,7.0,1
0030127440,7.0,1
0030129362,9.0,1
003013157X,5.0,1
0030137462,10.0,1
0030138663,8.0,1
003014051X,8.0,1
0030147166,5.0,1
0030149010,9.0,2
0030149061,6.0,2
0030151015,5.0,1
0030153913,5.0,1
0030154863,8.0,1
0030155665,10.0,1
0030157188,5.0,1
0030172217,8.0,1
0030180716,6.0,1
0030180864,10.0,1
0030181011,10.0,1
0030181062,10.0,1
0030182913,10.0,1
003018682X,9.0,1
0030200784,7.0,1
0030200881,5.0,1
0030206812,9.0,2
0030209692,10.0,1
0030210267,10.0,1
0030211131,7.0,1
0030211212,9.0,1
003022313X,7.5,2
0030224721,5.0,1
0030226546,5.0,1
0030226767,9.0,1
0030226864,8.0,1
0030230667,9.0,1
0030254264,9.0,1
0030259649,5.0,1
0030267226,7.0,1
0030271509,5.0,1
0030291798,8.0,1
0030304148,5.0,1
0030310105,10.0,1
0030325935,7.0,1
0030363160,8.0,1
0030384427,5.0,1
0030402417,8.0,1
0030416515,10.0,1
0030419964,8.0,1
0030420210,5.0,1
0030423910,9.0,1
0030427517,8.0,1
003043131X,7.0,1
0030437113,8.0,1
0030437717,7.0,1
0030441668,9.0,1
0030445760,8.0,1
0030448514,5.0,1
0030448565,8.0,2
0030448611,7.5,2
0030449561,8.0,1
0030452457,5.0,1
0030454964,5.0,1
0030463262,8.5,2
0030474868,10.0,1
0030476119,5.0,1
0030477166,8.0,1
0030491266,8.75,4
0030491762,8.0,1
0030491819,8.0,2
003049186X,8.0,1
003049186x,8.0,1
00304919116,8.0,1
0030491916,8.0,3
0030491967,8.0,1
0030494265,10.0,1
0030494702,10.0,1
0030494931,5.0,1
0030512379,10.0,1
0030520037,1.0,1
0030538173,5.0,1
003054520X,9.0,1
0030547032,5.0,1
0030549825,8.0,1
003055487X,7.0,1
0030554934,6.0,1
0030555477,7.0,1
0030559170,10.0,1
0030560632,8.0,1
0030567769,5.0,1
0030574692,10.0,1
0030574862,8.0,1
0030576687,10.0,1
003057708X,9.0,1
0030579899,7.0,1
0030582776,5.0,1
0030583497,5.0,1
0030585015,8.0,1
0030586240,8.0,1
0030586461,5.0,1
0030591724,8.5,2
0030595746,8.0,1
0030595916,10.0,1
0030597838,8.5,2
0030597862,10.0,1
0030597889,8.666666666666666,3
0030599415,7.0,1
003060043X,7.0,1
0030602971,7.0,1
0030604176,5.0,1
0030605601,10.0,1
0030606047,7.0,1
003061368X,8.0,1
0030615224,7.5,2
0030615321,8.0,1
0030615526,7.0,1
0030615534,8.0,1
0030616565,7.0,1
0030616573,8.0,1
0030617316,6.666666666666667,3
0030617324,8.0,2
0030617332,8.333333333333334,3
0030619432,6.0,1
0030621577,9.0,1
0030621984,8.0,1
0030622093,8.0,1
0030623286,5.0,1
0030624142,10.0,1
0030624363,6.4,5
0030626315,7.0,1
0030632366,7.25,4
0030632536,7.0,2
0030633931,10.0,1
0030635438,6.0,1
0030635527,10.0,1
0030635543,3.0,1
0030636973,8.0,1
003063864X,5.0,1
0030640768,7.0,1
0030686784,8.0,3
0030686792,8.0,1
0030695031,5.0,1
0030706114,8.5,2
0030706998,8.0,1
